number;id;comments;title;createdAt;closedAt
6885;MDU6SXNzdWUxMDg2NzcxNg==;{'totalCount': 5};Error compiling mixins.less with lessphp;2013-02-11T14:27:47Z;2013-02-11T22:14:30Z
6886;MDU6SXNzdWUxMDg2ODM3MQ==;{'totalCount': 4};text-left, text-center and text-right classes;2013-02-11T14:45:50Z;2013-02-11T22:16:35Z
6887;MDU6SXNzdWUxMDg3MDUzNA==;{'totalCount': 4};jqueryui dialog close stops working with v2.2.3;2013-02-11T15:46:15Z;2013-06-02T22:39:14Z
6888;MDU6SXNzdWUxMDg3ODA4MQ==;{'totalCount': 1};Misalignment in Input field placeholder/text and Select box options;2013-02-11T18:56:54Z;2013-03-01T06:41:16Z
6889;MDU6SXNzdWUxMDg4MTA4NQ==;{'totalCount': 1};Tooltips cache data-placement attribute;2013-02-11T20:12:17Z;2013-03-01T03:40:15Z
6890;MDU6SXNzdWUxMDg4MTIxNw==;{'totalCount': 2};tooltip does not work correctly in firefox 17.0.1. bootstrap v2.3.0;2013-02-11T20:16:27Z;2013-02-12T01:45:29Z
6891;MDU6SXNzdWUxMDg4NjkzMQ==;{'totalCount': 3};Syntax error in mixins.php on line 578;2013-02-11T22:41:10Z;2013-02-11T23:00:12Z
6892;MDU6SXNzdWUxMDg4OTk4Mg==;{'totalCount': 1};textarea height and rows attribute in IEs. Is consistency across browsers possible?;2013-02-12T00:15:40Z;2013-02-12T01:44:19Z
6893;MDU6SXNzdWUxMDg5MTc1Mw==;{'totalCount': 3};NavBar disappears when clicking button;2013-02-12T01:25:09Z;2013-02-12T01:45:19Z
6896;MDU6SXNzdWUxMDg5NzU1Mg==;{'totalCount': 2};bootstrap model popup plugin;2013-02-12T07:15:45Z;2013-02-12T18:33:36Z
6897;MDU6SXNzdWUxMDg5ODI0OQ==;{'totalCount': 2};There is no way to disable print styles;2013-02-12T07:57:32Z;2013-03-01T03:43:00Z
6900;MDU6SXNzdWUxMDkwMzUxOQ==;{'totalCount': 1};mixins.less Syntax Error on line 578;2013-02-12T11:24:47Z;2013-02-12T18:34:27Z
6901;MDU6SXNzdWUxMDkwNDIxMw==;{'totalCount': 2};Border radius in input-append form;2013-02-12T11:50:13Z;2013-03-01T05:19:38Z
6903;MDU6SXNzdWUxMDkxMzA1Nw==;{'totalCount': 1};Problem with fancybox;2013-02-12T16:15:00Z;2013-02-12T18:36:33Z
6904;MDU6SXNzdWUxMDkxMzIxMg==;{'totalCount': 3};Problem with pickadate.js;2013-02-12T16:18:14Z;2013-02-12T18:35:52Z
6905;MDU6SXNzdWUxMDkxMzIzOQ==;{'totalCount': 2};Input and button with a fluid row, does not fit;2013-02-12T16:18:53Z;2013-02-12T18:36:24Z
6907;MDU6SXNzdWUxMDkxOTYwOQ==;{'totalCount': 1};wrong popover position;2013-02-12T18:49:30Z;2013-02-12T19:01:18Z
6908;MDU6SXNzdWUxMDkxOTY4Mw==;{'totalCount': 1};tooltips positioned wrong;2013-02-12T18:51:17Z;2013-02-12T19:01:28Z
6910;MDU6SXNzdWUxMDkyODczMg==;{'totalCount': 2};container: 'body' doesnt seem to append the popover to the body;2013-02-12T21:55:41Z;2013-02-13T07:57:03Z
6913;MDU6SXNzdWUxMDk0NDg3MQ==;{'totalCount': 1};Toggle all is not working in gh-pages;2013-02-13T08:54:31Z;2013-02-13T20:12:27Z
6914;MDU6SXNzdWUxMDk0NDk2MA==;{'totalCount': 11};typeAhead 2.2.2 source doesn't work with function as per documentation;2013-02-13T08:58:03Z;2013-02-13T20:14:35Z
6915;MDU6SXNzdWUxMDk0NjEzMQ==;{'totalCount': 1};Carousel with Fade In / Out option and call back function.;2013-02-13T09:43:34Z;2013-02-13T20:14:17Z
6916;MDU6SXNzdWUxMDk0OTMxOA==;{'totalCount': 4};Default placement of Tool tips on .btn-group buttons causes buttons to jump and lose rounded corners;2013-02-13T11:16:43Z;2013-03-01T05:10:58Z
6917;MDU6SXNzdWUxMDk1NDE4Mg==;{'totalCount': 1};Weird affix issue - content disappearing;2013-02-13T13:54:14Z;2013-02-15T08:02:24Z
6918;MDU6SXNzdWUxMDk1NTcwOA==;{'totalCount': 2};Highlight selection path in navbar submenus;2013-02-13T14:33:47Z;2013-06-02T22:40:11Z
6919;MDU6SXNzdWUxMDk1Njc3Ng==;{'totalCount': 1};End line comments break bootstrap.js;2013-02-13T15:01:40Z;2013-06-28T02:03:17Z
6921;MDU6SXNzdWUxMDk1OTkyOQ==;{'totalCount': 17};Since 2.3 tooltips and popovers are broken when Prototype.js is included.;2013-02-13T16:16:01Z;2013-05-25T06:18:03Z
6922;MDU6SXNzdWUxMDk2MzYzMQ==;{'totalCount': 1};Trouble Understanding Left Margin;2013-02-13T17:41:20Z;2013-02-13T18:20:55Z
6923;MDU6SXNzdWUxMDk3NjUwMQ==;{'totalCount': 2};Checkbox is checked when people click on whitespace;2013-02-13T22:56:21Z;2013-02-14T01:50:06Z
6924;MDU6SXNzdWUxMDk4NDc0Mw==;{'totalCount': 2};Customize grid system not working;2013-02-14T05:49:40Z;2013-02-15T08:00:09Z
6926;MDU6SXNzdWUxMDk4NTQ5Mg==;{'totalCount': 3};float:none on span12;2013-02-14T06:48:28Z;2013-02-14T08:31:46Z
6927;MDU6SXNzdWUxMDk4ODc2OQ==;{'totalCount': 7};Bootstrap 2.1.0/2.3.0 - Dropdown menus produce Syntax error - unrecognized expression;2013-02-14T09:36:16Z;2013-06-28T02:08:31Z
6928;MDU6SXNzdWUxMDk5MjI5MQ==;{'totalCount': 3};input-append class has too much margin-bottom;2013-02-14T11:41:38Z;2013-02-14T21:56:00Z
6929;MDU6SXNzdWUxMDk5NzAzMw==;{'totalCount': 3};Fix for bloated input in IE8?;2013-02-14T14:06:55Z;2013-02-14T21:56:15Z
6930;MDU6SXNzdWUxMDk5OTU2Ng==;{'totalCount': 1};Twitter Bootstrap mobile menu *incomplete collapse*;2013-02-14T15:14:11Z;2013-02-14T18:21:39Z
6931;MDU6SXNzdWUxMTAwMzA3OA==;{'totalCount': 1};Tab show trigger modal show event;2013-02-14T16:26:39Z;2013-02-14T21:56:27Z
6932;MDU6SXNzdWUxMTAwMzMzNg==;{'totalCount': 5};jQuery 1.8.3 compatibility: Showing two or more modals in succession crashes the page;2013-02-14T16:33:09Z;2013-06-28T02:09:33Z
6933;MDU6SXNzdWUxMTAwNDU0Ng==;{'totalCount': 1};Form in modal submit?;2013-02-14T17:02:52Z;2013-02-14T21:57:11Z
6934;MDU6SXNzdWUxMTAwNTE0Nw==;{'totalCount': 2};Aligning Buttons on a Form;2013-02-14T17:16:48Z;2013-02-14T21:57:47Z
6935;MDU6SXNzdWUxMTAwOTQ5MA==;{'totalCount': 7};Should the opacity mixin be defined as a 0..1 range to match css?;2013-02-14T19:15:12Z;2013-03-01T03:47:32Z
6937;MDU6SXNzdWUxMTAxNzQxOQ==;{'totalCount': 12};Improve transition.js docs;2013-02-14T22:50:59Z;2013-07-27T04:02:43Z
6939;MDU6SXNzdWUxMTAyMjcxMg==;{'totalCount': 2};Make pls visual customization;2013-02-15T02:41:09Z;2013-02-15T07:56:11Z
6940;MDU6SXNzdWUxMTAyMzU1NQ==;{'totalCount': 4};Bootsrap + jQuery namespacing conflict;2013-02-15T03:43:58Z;2013-06-28T02:17:18Z
6942;MDU6SXNzdWUxMTAyNzE1OQ==;{'totalCount': 26};tooltip show and hide event bubbles in modal dialog;2013-02-15T08:09:32Z;2013-05-25T05:15:54Z
6943;MDU6SXNzdWUxMTAzMDkzMQ==;{'totalCount': 2};Parse error in bootstrap 2.3.0;2013-02-15T10:42:07Z;2013-02-15T11:45:14Z
6945;MDU6SXNzdWUxMTAzMjc0Mw==;{'totalCount': 2};Customize broken with Scrollspy;2013-02-15T11:54:52Z;2013-02-16T09:46:35Z
6947;MDU6SXNzdWUxMTA0NTA3NA==;{'totalCount': 3};Adding text and hyperlink into individual carousel indicator help!;2013-02-15T17:41:25Z;2013-02-15T20:23:10Z
6948;MDU6SXNzdWUxMTA0NjE2Ng==;{'totalCount': 4};Navbars and Dropdowns  issues for small screens;2013-02-15T18:13:18Z;2013-03-01T07:38:02Z
6949;MDU6SXNzdWUxMTA1MTIyOA==;{'totalCount': 1};Progress Bar shells have no shadow/border in IE 8/9;2013-02-15T20:28:31Z;2013-02-16T00:49:01Z
6951;MDU6SXNzdWUxMTA1Mzk3OA==;{'totalCount': 3};Button height difference between Google Chrome and Firefox;2013-02-15T21:49:22Z;2013-02-16T00:49:19Z
6952;MDU6SXNzdWUxMTA1NTQ1NA==;{'totalCount': 1};.navbar .brand's padding should be derived from navbar-height and a new variable that defaults to line-height;2013-02-15T22:33:37Z;2013-02-16T00:49:49Z
6953;MDU6SXNzdWUxMTA1Njc0NQ==;{'totalCount': 3};It is not possible to focus inputs through javascript;2013-02-15T23:20:58Z;2013-02-16T00:15:03Z
6954;MDU6SXNzdWUxMTA2MDY4Mw==;{'totalCount': 1};col.spanX should be display: table-column and float: none;2013-02-16T02:46:04Z;2013-03-01T06:47:40Z
6955;MDU6SXNzdWUxMTA2MTMyMA==;{'totalCount': 7};Align carousel indicators at bottom middle;2013-02-16T03:13:44Z;2013-02-16T09:44:35Z
6956;MDU6SXNzdWUxMTA2NTI0OQ==;{'totalCount': 7};Using <input> breaks layout on orientation change;2013-02-16T09:47:09Z;2013-03-04T18:20:01Z
6957;MDU6SXNzdWUxMTA2NTQwNg==;{'totalCount': 2};Tabs Won't work For bootstrap;2013-02-16T10:04:14Z;2013-02-16T18:51:17Z
6958;MDU6SXNzdWUxMTA2NjUzNA==;{'totalCount': 3};Top Menu Disappears;2013-02-16T12:13:47Z;2013-02-16T18:52:08Z
6959;MDU6SXNzdWUxMTA2NzA4Mw==;{'totalCount': 1};Modal option remote: please implement jQuery .load url to enable page fragments;2013-02-16T13:18:23Z;2013-02-16T13:40:18Z
6960;MDU6SXNzdWUxMTA3NDYwNA==;{'totalCount': 1};Twitter bootstrap calender / datepicker;2013-02-16T18:56:10Z;2013-02-16T19:00:56Z
6961;MDU6SXNzdWUxMTA3NjEzMw==;{'totalCount': 5};Navbars in combination giving unexpected behavior;2013-02-16T19:31:21Z;2013-02-17T01:34:49Z
6962;MDU6SXNzdWUxMTA3ODkwNA==;{'totalCount': 3};bootstrap tab-content adding scroll bar;2013-02-16T21:17:07Z;2013-02-18T04:20:01Z
6963;MDU6SXNzdWUxMTA4MjY2MA==;{'totalCount': 1};"""make bootstrap"" documentation request";2013-02-17T03:39:05Z;2013-02-17T03:52:07Z
6966;MDU6SXNzdWUxMTA5MzY3NQ==;{'totalCount': 1};Textcolor and background color on inverted themes not working together;2013-02-17T20:17:32Z;2013-02-17T21:59:15Z
6969;MDU6SXNzdWUxMTEwMDkyNA==;{'totalCount': 2};Tooltip placement broken in the tops (Displays top for all examples);2013-02-18T01:46:39Z;2013-02-18T01:54:37Z
6971;MDU6SXNzdWUxMTEwMjgzOA==;{'totalCount': 2};Multiple inputs per line in forms aren't correctly lined when in collapse-mode ;2013-02-18T04:18:26Z;2013-02-18T04:21:15Z
6972;MDU6SXNzdWUxMTEwNzA1Mw==;{'totalCount': 4};Gives me the error in bootstrap.min.js in IE9 but works fine in mozilla,chrome;2013-02-18T08:58:55Z;2013-06-02T22:43:02Z
6973;MDU6SXNzdWUxMTExMzUxMw==;{'totalCount': 2};Responsive Navbar noConflict;2013-02-18T12:47:26Z;2013-02-18T21:02:26Z
6974;MDU6SXNzdWUxMTExODU0Mg==;{'totalCount': 3};btn:hover;2013-02-18T15:16:07Z;2013-02-18T21:01:51Z
6975;MDU6SXNzdWUxMTEyMjY0Nw==;{'totalCount': 1};Support for conditional use of Fluid Grid System;2013-02-18T16:54:31Z;2013-02-18T21:00:20Z
6976;MDU6SXNzdWUxMTEyMzUxMw==;{'totalCount': 1};CSS Hacks & .net WebGrease;2013-02-18T17:15:04Z;2013-02-18T20:59:37Z
6977;MDU6SXNzdWUxMTEzNDY3OQ==;{'totalCount': 1};Affixed/Fixed DIV's should have option to be responsive to screen height.;2013-02-18T22:56:26Z;2013-02-19T00:18:13Z
6978;MDU6SXNzdWUxMTEzNTE0MA==;{'totalCount': 8};Tooltips get positioned wrongly in Firefox;2013-02-18T23:14:19Z;2013-03-01T04:42:00Z
6980;MDU6SXNzdWUxMTEzOTQ1Ng==;{'totalCount': 2};"Modal plugin: when using data-backdrop=""static"" javascript occured error.";2013-02-19T02:50:26Z;2013-03-01T05:11:23Z
6982;MDU6SXNzdWUxMTE1MDg4OQ==;{'totalCount': 1};"[bootstrap-collapse.js] class ""collapse"" for accordion-body isn't removed when show event";2013-02-19T12:09:05Z;2013-06-28T02:19:43Z
6983;MDU6SXNzdWUxMTE1MTEwNQ==;{'totalCount': 1};How to find out this project in NPM?;2013-02-19T12:17:18Z;2013-02-19T18:48:19Z
6984;MDU6SXNzdWUxMTE1NzAwOA==;{'totalCount': 3};./node_modules/.bin/ not found;2013-02-19T15:15:55Z;2013-02-19T18:48:37Z
6985;MDU6SXNzdWUxMTE1ODQwMQ==;{'totalCount': 2};btn-primary:focus;2013-02-19T15:49:01Z;2013-02-23T16:57:42Z
6986;MDU6SXNzdWUxMTE1OTYzOQ==;{'totalCount': 3};Less error building custom bundle (from error.txt);2013-02-19T16:16:37Z;2013-02-19T18:50:02Z
6988;MDU6SXNzdWUxMTE2NjgwMw==;{'totalCount': 3};2.3 version slows jquery & ui;2013-02-19T18:59:16Z;2013-02-19T19:58:22Z
6989;MDU6SXNzdWUxMTE2NzI0Ng==;{'totalCount': 2};Top Navbar blocking content;2013-02-19T19:09:53Z;2013-02-19T19:58:05Z
6991;MDU6SXNzdWUxMTE3MDMxNg==;{'totalCount': 3};Typeahead Suggestion;2013-02-19T20:22:11Z;2013-02-19T23:56:33Z
6992;MDU6SXNzdWUxMTE3MTIxMw==;{'totalCount': 2};Globally prevent click event from firing on disabled buttons;2013-02-19T20:44:33Z;2013-02-19T23:55:49Z
6993;MDU6SXNzdWUxMTE3MjY2Mw==;{'totalCount': 1};"""clearfix"" approach to handling .nav-tabs floats causes flow issues in outer floated elements";2013-02-19T21:16:11Z;2013-02-19T23:55:36Z
6995;MDU6SXNzdWUxMTE3OTE4Nw==;{'totalCount': 1};disabled nav style is overridden by navbar styling of greater specificity;2013-02-20T00:16:39Z;2013-03-01T07:21:09Z
6996;MDU6SXNzdWUxMTE3OTMyMg==;{'totalCount': 20};Unable to focus positioned elements in modals;2013-02-20T00:21:21Z;2013-05-25T07:00:36Z
6997;MDU6SXNzdWUxMTE4MTE2Mg==;{'totalCount': 1};[3.0.0] Mobile Browsers testing based on share (link);2013-02-20T01:33:58Z;2013-02-20T01:35:28Z
6999;MDU6SXNzdWUxMTE4MjI5OQ==;{'totalCount': 2};Tooltip CSS resource;2013-02-20T02:26:05Z;2013-07-19T04:06:47Z
7000;MDU6SXNzdWUxMTE4MjQ1NA==;{'totalCount': 5};Carsousel Indicators;2013-02-20T02:33:40Z;2013-07-18T04:11:23Z
7002;MDU6SXNzdWUxMTE5MDQzNw==;{'totalCount': 1};"when downloading a customized bundle, the css folder contains only ""error.txt""";2013-02-20T09:45:44Z;2013-02-20T19:35:52Z
7003;MDU6SXNzdWUxMTE5NDY2OA==;{'totalCount': 3};Inline checkboxes bug on Chrome;2013-02-20T12:11:55Z;2013-02-20T19:35:29Z
7004;MDU6SXNzdWUxMTE5NjMxNg==;{'totalCount': 3};HOWTO: use INPUT.search-query with height equal to INPUT.btn-mini;2013-02-20T13:12:34Z;2013-02-20T19:34:45Z
7005;MDU6SXNzdWUxMTE5NjU3MQ==;{'totalCount': 6};Carousel Sliding image disappear when you move the mouse while the slide effect happen;2013-02-20T13:21:07Z;2013-06-28T02:41:08Z
7006;MDU6SXNzdWUxMTE5ODcwOQ==;{'totalCount': 4};Need help with affix;2013-02-20T14:22:17Z;2013-02-20T19:33:44Z
7008;MDU6SXNzdWUxMTIwMzI4MQ==;{'totalCount': 1};typeahead.js - Any plans to integrate?;2013-02-20T16:09:42Z;2013-02-20T16:31:49Z
7009;MDU6SXNzdWUxMTIwNDc1Mw==;{'totalCount': 3};bootstrap not working equals grid 960;2013-02-20T16:42:48Z;2013-02-20T19:32:54Z
7011;MDU6SXNzdWUxMTIwNjUwOA==;{'totalCount': 29};Use ~= for data-toggle attribute selector ;2013-02-20T17:21:07Z;2013-05-25T05:30:32Z
7014;MDU6SXNzdWUxMTIxNzQyMw==;{'totalCount': 1};Whats the reason the glyphicons need 2 classes now?;2013-02-20T21:59:36Z;2013-02-20T22:41:35Z
7015;MDU6SXNzdWUxMTIyMjIwMQ==;{'totalCount': 1};Navbar is overlapped by WordPress admin bar in 2.30 traditional fix doesn't work.;2013-02-21T00:16:12Z;2013-02-21T00:57:45Z
7017;MDU6SXNzdWUxMTIyODUyNQ==;{'totalCount': 2};Typeahead CSS z-index over navbar;2013-02-21T05:18:46Z;2013-05-09T03:09:14Z
7020;MDU6SXNzdWUxMTIzNzYzNw==;{'totalCount': 2};Tooltip placement not honored;2013-02-21T11:55:59Z;2013-02-21T18:55:04Z
7021;MDU6SXNzdWUxMTI0MDMyOA==;{'totalCount': 7};Typehead drop down width not expanding as per the length of items in suggestion list;2013-02-21T13:34:55Z;2013-06-02T22:44:19Z
7024;MDU6SXNzdWUxMTI0NDc1MA==;{'totalCount': 1};uneditable-input with spanN is not responsive;2013-02-21T15:20:15Z;2013-02-21T19:01:59Z
7025;MDU6SXNzdWUxMTI1MTM3MA==;{'totalCount': 1};Selector :last does not work in Zepto;2013-02-21T17:49:39Z;2013-02-21T19:02:05Z
7027;MDU6SXNzdWUxMTI1NDk3NA==;{'totalCount': 1};Popover html content can assing event handlers;2013-02-21T19:20:08Z;2013-02-21T19:37:10Z
7028;MDU6SXNzdWUxMTI1NTMxNg==;{'totalCount': 3};Modals on 3.0.0-wip cause a scrollbar shift when opening;2013-02-21T19:28:46Z;2013-02-21T19:39:49Z
7029;MDU6SXNzdWUxMTI2MjI1OA==;{'totalCount': 1};text-center on table td cell;2013-02-21T21:17:25Z;2013-02-21T21:18:46Z
7030;MDU6SXNzdWUxMTI2NjUzMw==;{'totalCount': 10};Search keeps redirecting to page it is on;2013-02-21T23:06:53Z;2013-02-21T23:12:48Z
7031;MDU6SXNzdWUxMTI4MDY0Mg==;{'totalCount': 1};Allow normal elements to be added next to nav ;2013-02-22T10:28:39Z;2013-02-23T02:17:29Z
7032;MDU6SXNzdWUxMTI4MzY4Ng==;{'totalCount': 3};this.$backdrop undefined error;2013-02-22T12:22:56Z;2013-02-22T13:08:13Z
7035;MDU6SXNzdWUxMTI4NTEyNw==;{'totalCount': 2};Fancybox stops working;2013-02-22T13:13:07Z;2013-02-23T02:17:02Z
7037;MDU6SXNzdWUxMTI4NjI5NA==;{'totalCount': 3};Download error in css;2013-02-22T13:51:05Z;2013-02-23T02:17:52Z
7038;MDU6SXNzdWUxMTI4NjM3Ng==;{'totalCount': 2};Mixins parse error : Unrecognised input ;2013-02-22T13:54:03Z;2013-02-22T17:40:57Z
7041;MDU6SXNzdWUxMTI5NzY2NQ==;{'totalCount': 2};Collapsible in a modal issue;2013-02-22T18:21:24Z;2013-03-04T17:06:10Z
7042;MDU6SXNzdWUxMTI5NzgyOQ==;{'totalCount': 3};".collapse('hide'); expands the collapsible instead of collapsing it.";2013-02-22T18:25:02Z;2013-06-28T03:23:43Z
7043;MDU6SXNzdWUxMTMwMzMxOA==;{'totalCount': 6};make file references global jshint, but local recess, uglify, etc...;2013-02-22T20:09:22Z;2013-02-22T20:11:49Z
7044;MDU6SXNzdWUxMTMwNTg5NQ==;{'totalCount': 4};Navigation collapse button does not work on Galaxy S3.;2013-02-22T21:16:22Z;2013-02-25T04:49:24Z
7045;MDU6SXNzdWUxMTMxNDgxNg==;{'totalCount': 1};Customize Download page: Narrow tablets and below (<767px) causing less error.txt;2013-02-23T02:59:53Z;2013-02-23T08:58:35Z
7047;MDU6SXNzdWUxMTMxODU5NA==;{'totalCount': 1};Hacked ?;2013-02-23T11:03:05Z;2013-02-23T20:07:05Z
7048;MDU6SXNzdWUxMTMxODY1MQ==;{'totalCount': 1};Div elements does not spanout when tables are expanded;2013-02-23T11:10:52Z;2013-02-23T20:09:40Z
7049;MDU6SXNzdWUxMTMyMDc2Nw==;{'totalCount': 1};Modal options data bug as modal trigger data change;2013-02-23T15:02:57Z;2013-06-28T02:51:07Z
7050;MDU6SXNzdWUxMTMyNjU1Nw==;{'totalCount': 4};Popovers in 2.3.0, why would title text display but not the body text;2013-02-23T22:48:48Z;2013-02-23T23:07:01Z
7051;MDU6SXNzdWUxMTMyODE0Mg==;{'totalCount': 3};Active li's within dropdown-submenu are not removed when a new tab is selected (my fix included);2013-02-24T01:21:28Z;2013-06-28T02:59:18Z
7052;MDU6SXNzdWUxMTMzMjQ5Mw==;{'totalCount': 2};Update .placeholder() for FF 19+;2013-02-24T10:32:49Z;2013-02-24T20:15:07Z
7053;MDU6SXNzdWUxMTM0NjU5Mg==;{'totalCount': 1};Adding `spanx` class to a textfield changes its height (3.0);2013-02-25T04:21:24Z;2013-02-25T04:50:45Z
7054;MDU6SXNzdWUxMTM1MTIyOA==;{'totalCount': 1};Carousel Stretching and Scaling;2013-02-25T09:03:01Z;2013-02-25T22:07:44Z
7055;MDU6SXNzdWUxMTM1OTI3MQ==;{'totalCount': 3};Convert Table based layout to responsive layout?;2013-02-25T13:54:45Z;2013-02-25T22:08:03Z
7056;MDU6SXNzdWUxMTM2MDgzNQ==;{'totalCount': 4};Remove stopPropagation() from typeahead's keyup — events should bubble after bootstrap attaches its functionality;2013-02-25T14:29:24Z;2013-05-09T03:10:02Z
7057;MDU6SXNzdWUxMTM2MTMzMQ==;{'totalCount': 1};Customize problem in Container Class;2013-02-25T14:39:25Z;2013-03-01T05:26:19Z
7061;MDU6SXNzdWUxMTM2NDkzNw==;{'totalCount': 6};"input[type=""date""] in chrome 25";2013-02-25T15:57:50Z;2013-03-01T06:54:09Z
7062;MDU6SXNzdWUxMTM2NzM1Nw==;{'totalCount': 1};Form-action button spacing issue;2013-02-25T16:51:09Z;2013-02-25T22:11:41Z
7063;MDU6SXNzdWUxMTM2ODUwMg==;{'totalCount': 2};Popover make fields disappear after blur event if used with prototype;2013-02-25T17:12:57Z;2013-02-25T22:11:59Z
7065;MDU6SXNzdWUxMTM4MTkyNQ==;{'totalCount': 1};Have all Tabs visible when JS is turn off;2013-02-25T21:38:17Z;2013-02-25T22:13:07Z
7066;MDU6SXNzdWUxMTM4MjkxNA==;{'totalCount': 1};Error: No satisfying version found for 'source-map'@'>=0.1.7 <0.2.0';2013-02-25T22:01:03Z;2013-02-25T22:14:38Z
7068;MDU6SXNzdWUxMTM5MjM0MQ==;{'totalCount': 3};popover template option not listed in documentation;2013-02-26T03:46:29Z;2013-03-17T18:59:52Z
7069;MDU6SXNzdWUxMTM5NDgyOA==;{'totalCount': 1};Tooltip disappearance when using many tooltips;2013-02-26T05:13:58Z;2013-02-26T06:26:12Z
7070;MDU6SXNzdWUxMTM5NzMxMA==;{'totalCount': 1};Form controls Chinese font will fall;2013-02-26T07:38:06Z;2013-02-26T07:48:25Z
7073;MDU6SXNzdWUxMTQwMzczMQ==;{'totalCount': 1};Website tooltips example is incorrect;2013-02-26T11:12:22Z;2013-02-26T17:30:13Z
7074;MDU6SXNzdWUxMTQwNzU5OQ==;{'totalCount': 5};[bug] Collapsed Nav with nested Dropdown Menu doesn't expand correctly;2013-02-26T13:15:01Z;2013-04-01T08:47:37Z
7076;MDU6SXNzdWUxMTQwOTU2Nw==;{'totalCount': 1};No select form control available;2013-02-26T13:58:08Z;2013-02-26T17:32:25Z
7077;MDU6SXNzdWUxMTQxMDI3OA==;{'totalCount': 2};Customisation Error;2013-02-26T14:12:05Z;2013-02-26T17:33:17Z
7078;MDU6SXNzdWUxMTQxMzAwOQ==;{'totalCount': 5};Tootips on icon position issue;2013-02-26T15:18:04Z;2013-06-28T03:22:20Z
7079;MDU6SXNzdWUxMTQxNDAwNQ==;{'totalCount': 4};Boostrap 3: build docs files;2013-02-26T15:39:22Z;2013-02-26T17:35:13Z
7082;MDU6SXNzdWUxMTQxNjg5OA==;{'totalCount': 1};I'm experiencing weird behaviour when I use scrollspy's activate method;2013-02-26T16:41:05Z;2013-06-02T22:44:41Z
7085;MDU6SXNzdWUxMTQyODc1NA==;{'totalCount': 1};"Calling $(document).off("".anything"") causes stack blowup aftere loading dropdown";2013-02-26T21:10:52Z;2013-02-26T21:12:49Z
7086;MDU6SXNzdWUxMTQzMjg2Mw==;{'totalCount': 10};Popover data attributes ignored when using selector option;2013-02-26T22:45:32Z;2013-03-01T04:45:54Z
7087;MDU6SXNzdWUxMTQzNTcwNw==;{'totalCount': 1};Feature Request: Seamless Grids;2013-02-27T00:14:42Z;2013-02-27T01:33:39Z
7088;MDU6SXNzdWUxMTQ0NjE3NA==;{'totalCount': 2};.btn hover color bug;2013-02-27T08:36:48Z;2013-02-27T18:52:18Z
7089;MDU6SXNzdWUxMTQ0NzAzNw==;{'totalCount': 1};Modal links overlap in IE and Chrome;2013-02-27T09:09:41Z;2013-02-27T18:52:40Z
7091;MDU6SXNzdWUxMTQ1MTMyMQ==;{'totalCount': 2};Why border-radius and box-shadow used with prefixes?;2013-02-27T11:19:32Z;2013-02-27T18:55:27Z
7093;MDU6SXNzdWUxMTQ1NTY2OA==;{'totalCount': 2};Documentation of Scrollspy is wrong;2013-02-27T13:44:40Z;2013-04-20T22:32:38Z
7095;MDU6SXNzdWUxMTQ3MjgxNw==;{'totalCount': 4};IE displays Bootstrap differently between local and remote versions;2013-02-27T20:20:57Z;2013-02-27T21:45:50Z
7096;MDU6SXNzdWUxMTQ4MjkwNA==;{'totalCount': 1};Browser tooltip interfering with tooltip set with trigger = 'focus';2013-02-28T00:48:11Z;2013-06-28T03:18:29Z
7097;MDU6SXNzdWUxMTQ5MDQwNA==;{'totalCount': 1};offset2 should be offset4;2013-02-28T07:32:18Z;2013-03-01T01:59:11Z
7099;MDU6SXNzdWUxMTUwMzE3MQ==;{'totalCount': 3};Title to set modal header ?;2013-02-28T14:46:32Z;2013-03-05T05:44:26Z
7100;MDU6SXNzdWUxMTUwMzU4OQ==;{'totalCount': 2};Carousel pause state is cancelled inadvertently;2013-02-28T14:56:19Z;2013-03-01T02:00:22Z
7103;MDU6SXNzdWUxMTUwNjQwNA==;{'totalCount': 2};disabled=disabled in buttons-radio not working with IE9;2013-02-28T16:00:32Z;2013-06-28T03:19:30Z
7104;MDU6SXNzdWUxMTUwODI4OA==;{'totalCount': 7};HTML5 Android Video Controls Still broken.;2013-02-28T16:42:05Z;2013-03-01T05:27:19Z
7105;MDU6SXNzdWUxMTUxMDMwMQ==;{'totalCount': 3};[V3] Consider add !important to emphasis classes;2013-02-28T17:27:00Z;2013-03-01T02:02:39Z
7106;MDU6SXNzdWUxMTUxMjA4OA==;{'totalCount': 3};"allow {placement: ""mouse""} option for tooltip";2013-02-28T18:09:34Z;2013-03-01T02:03:20Z
7107;MDU6SXNzdWUxMTUxMzM3Ng==;{'totalCount': 3};Why hidden-phone is set to 767px and below?;2013-02-28T18:44:46Z;2013-03-01T02:04:20Z
7108;MDU6SXNzdWUxMTUxNzkyOA==;{'totalCount': 4};Incorrect styling when there's only one button in a vertical button group;2013-02-28T20:31:52Z;2013-08-05T05:16:42Z
7109;MDU6SXNzdWUxMTUyMDU4OQ==;{'totalCount': 7};Centered item in navbar.;2013-02-28T21:38:19Z;2013-03-01T02:21:06Z
7110;MDU6SXNzdWUxMTUyOTM3NA==;{'totalCount': 4};"""text-xxx"" classes are missing.";2013-03-01T02:26:30Z;2013-03-01T02:39:22Z
