number;id;comments;title;createdAt;closedAt
2671;MDU6SXNzdWUyNzAxMzUyMzA=;{'totalCount': 1};export_inference_graph.py AttributeError: module 'tensorflow.python.platform.flags' has no attribute 'DEFINE_list';2017-10-31T22:10:45Z;2017-10-31T23:12:21Z
2672;MDU6SXNzdWUyNzAxNTU0NDU=;{'totalCount': 10};object detection: transfer learning have errors;2017-11-01T00:02:53Z;2017-11-18T04:38:23Z
2673;MDU6SXNzdWUyNzAxNzgwMDA=;{'totalCount': 10};Does object detection support focal loss?;2017-11-01T02:53:08Z;2017-11-01T19:03:05Z
2674;MDU6SXNzdWUyNzAxNzkwNTc=;{'totalCount': 14};Got error when restoring the frozen NAS-Net model for object detection.;2017-11-01T03:00:42Z;2017-11-09T21:55:20Z
2675;MDU6SXNzdWUyNzAyMTA0NDg=;{'totalCount': 12};  Data loss:  not an sstable (bad magic number);2017-11-01T06:38:45Z;2017-11-03T15:32:22Z
2676;MDU6SXNzdWUyNzAyMjIxMTc=;{'totalCount': 16};model.ckpt.data-00000-of-00001: Data loss: not an sstable (bad magic number): perhaps your file is in a different file format and you need to use a different restore operator?;2017-11-01T07:36:50Z;2017-11-07T01:26:23Z
2677;MDU6SXNzdWUyNzAzMTM3MDE=;{'totalCount': 5};Syntaxnet: 14 out of 52 bazel tests return errors after build;2017-11-01T13:47:29Z;2017-11-03T07:15:00Z
2678;MDU6SXNzdWUyNzAzMTk1NzU=;{'totalCount': 3};Error while Serving tensor flow object detection pre-trained model on Google Cloud ML;2017-11-01T14:07:01Z;2017-11-01T17:58:46Z
2679;MDU6SXNzdWUyNzAzMjM2MDc=;{'totalCount': 1};Single channel image(Grayscale image) for target detection;2017-11-01T14:20:17Z;2017-11-01T19:20:38Z
2681;MDU6SXNzdWUyNzAzNjUxOTE=;{'totalCount': 2};examples with deprecated API;2017-11-01T16:22:26Z;2017-11-01T19:47:00Z
2688;MDU6SXNzdWUyNzA2MDkxNDU=;{'totalCount': 8};Tags for different versions of Object Detection API;2017-11-02T10:50:38Z;2017-11-02T22:44:31Z
2694;MDU6SXNzdWUyNzA4ODQ3MDU=;{'totalCount': 14};INFO:tensorflow:Summary name /clone_loss is illegal (Object Detection);2017-11-03T05:56:44Z;2020-02-07T18:43:15Z
2695;MDU6SXNzdWUyNzA5MTAzNjY=;{'totalCount': 1};tensorboard not show scalar, images and another, but show EMBEDDINGS;2017-11-03T08:52:28Z;2017-11-06T23:17:41Z
2696;MDU6SXNzdWUyNzA5MzQxMTQ=;{'totalCount': 2};Cycling errors when trying to train locally: TypeError: __init__() got an unexpected keyword argument 'label_map_proto_file' or 'load_instance_masks';2017-11-03T10:32:01Z;2017-11-07T01:28:19Z
2699;MDU6SXNzdWUyNzEwMzY1MDM=;{'totalCount': 1};how to set my own image size when do fine tuning with pre-trained model ;2017-11-03T16:21:53Z;2017-11-06T23:28:34Z
2700;MDU6SXNzdWUyNzEwNDUyMDI=;{'totalCount': 4};can not import retrained graph.pb into object detection notebook.;2017-11-03T16:48:40Z;2017-11-07T21:02:43Z
2702;MDU6SXNzdWUyNzEwNzIwMjQ=;{'totalCount': 5};Flaky official/wide_deep/wide_deep_test.py;2017-11-03T18:19:51Z;2017-11-07T19:34:42Z
2703;MDU6SXNzdWUyNzEwODg5OTQ=;{'totalCount': 11};per_process_gpu_memory_fraction doesn't work;2017-11-03T19:12:44Z;2017-11-09T11:10:03Z
2707;MDU6SXNzdWUyNzExNTI1MTE=;{'totalCount': 8};object detection: gcloud job fails because tensorflow's version is older on cloud. How can this be fixed? [awaiting tensorflower];2017-11-04T00:36:44Z;2017-11-09T22:14:13Z
2708;MDU6SXNzdWUyNzExNTM4ODQ=;{'totalCount': 1};changing the feature map layout for object detection;2017-11-04T00:53:40Z;2017-11-09T23:18:14Z
2709;MDU6SXNzdWUyNzExNzc1Mzc=;{'totalCount': 16};ptb_word_lm.py  AttributeError: 'module' object has no attribute 'RNNParamsSaveable';2017-11-04T08:58:06Z;2020-02-07T09:56:04Z
2710;MDU6SXNzdWUyNzEyMTI4MTU=;{'totalCount': 5};Very slow Postprocessing in Object Detection API;2017-11-04T18:19:12Z;2018-08-22T18:05:34Z
2711;MDU6SXNzdWUyNzEyODQwNDE=;{'totalCount': 5};Errors when reading the DELF pre-trained model;2017-11-05T14:58:02Z;2017-11-07T18:42:12Z
2712;MDU6SXNzdWUyNzEzMjI1MzY=;{'totalCount': 4};Example ptb_word_lm.py 'module' object has no attribute 'RNNParamsSaveable';2017-11-05T22:56:14Z;2017-11-06T23:35:35Z
2713;MDU6SXNzdWUyNzE0NjMyMTc=;{'totalCount': 9};Object_Detection ValueError: operands could not be broadcast together with shapes (0,) (16,);2017-11-06T12:45:04Z;2017-11-07T19:08:04Z
2714;MDU6SXNzdWUyNzE0Njc1NTA=;{'totalCount': 12};Problem with research/object_detection/export_inference_graph.py;2017-11-06T13:01:27Z;2017-11-18T06:36:22Z
2715;MDU6SXNzdWUyNzE1MDMwOTI=;{'totalCount': 2};SyntaxNet dockerfile not building;2017-11-06T14:56:19Z;2017-11-15T18:01:12Z
2716;MDU6SXNzdWUyNzE1MTg4ODk=;{'totalCount': 16};Object Detection : KeyError: 'groundtruth_classes';2017-11-06T15:41:05Z;2017-11-15T14:50:49Z
2720;MDU6SXNzdWUyNzE3NjM0Mjc=;{'totalCount': 4};NotFoundError finetune nasnet_large;2017-11-07T09:32:24Z;2017-11-13T06:18:40Z
2721;MDU6SXNzdWUyNzE3NjM1OTc=;{'totalCount': 1};Invalid argument: Nan in summary histogram for: FirstStageFeatureExtractor/resnet_v1_50/conv1/weights_1;2017-11-07T09:32:58Z;2017-11-07T19:15:05Z
2722;MDU6SXNzdWUyNzE4NTc5MzM=;{'totalCount': 3};object_detection api: retrain  model locally, can not stop gracefully;2017-11-07T14:49:17Z;2020-02-07T18:43:15Z
2724;MDU6SXNzdWUyNzE5Mzg2OTU=;{'totalCount': 5};missing matplotlib.pyplot when following object_detection tutorial;2017-11-07T18:38:40Z;2017-11-07T18:46:07Z
2726;MDU6SXNzdWUyNzE5NDU3Mzk=;{'totalCount': 5};export_inference_graph.py AttributeError: module 'tensorflow.python.platform.flags' has no attribute 'mark_flag_as_required';2017-11-07T19:01:05Z;2017-11-07T19:42:52Z
2728;MDU6SXNzdWUyNzE5NjM1MjM=;{'totalCount': 1};Testing issue projects;2017-11-07T19:59:10Z;2017-11-07T20:01:03Z
2730;MDU6SXNzdWUyNzIwMzMyNTM=;{'totalCount': 2};Nan in summary histogram for: SecondStageFeatureExtractor/resnet_v1_50/block4/unit_3/bottleneck_v1/conv3/BatchNorm/gamma_1;2017-11-08T00:25:44Z;2017-11-08T01:50:45Z
2735;MDU6SXNzdWUyNzIwOTA5OTg=;{'totalCount': 2};"Changing Optimizer results in ""Not found in checkpoint"" errors";2017-11-08T06:47:40Z;2017-11-08T18:36:11Z
2736;MDU6SXNzdWUyNzIxMDE5NTE=;{'totalCount': 1};Object Detection API :: export_inference_graph returns error;2017-11-08T07:44:47Z;2017-11-08T22:22:45Z
2737;MDU6SXNzdWUyNzIxMTIwNTg=;{'totalCount': 19};train.py error: InvalidArgumentError (see above for traceback): assertion failed: [Groundtruth boxes and labels have incompatible shapes!] [Condition x == y did not hold element-wise:] [x (Loss/BoxClassifierLoss/strided_slice_1:0) = ] ;2017-11-08T08:30:41Z;2017-11-08T18:36:38Z
2738;MDU6SXNzdWUyNzIxNDEyODM=;{'totalCount': 2};object detection api training problem;2017-11-08T10:07:40Z;2017-11-08T22:22:08Z
2739;MDU6SXNzdWUyNzIxNjU5Njg=;{'totalCount': 39};Error running training in google ML engine - No matplotlib.pyplot module;2017-11-08T11:32:18Z;2020-02-07T18:43:15Z
2740;MDU6SXNzdWUyNzIxOTg4OTI=;{'totalCount': 8};Python: can't open file 'object_detection/builders/model_builder_test.py': [Errno 2] No such file or directory;2017-11-08T13:31:17Z;2017-11-08T22:21:46Z
2741;MDU6SXNzdWUyNzIyMzkzNDA=;{'totalCount': 2};ImportError: No module named tensorflow;2017-11-08T15:27:48Z;2017-11-08T18:43:23Z
2742;MDU6SXNzdWUyNzIyNTA4MTY=;{'totalCount': 1};How is TF object detection models from the model zoo so accurate when COCO dataset is clearly not balanced?;2017-11-08T15:58:04Z;2017-11-08T22:13:31Z
2746;MDU6SXNzdWUyNzIzOTM3NDA=;{'totalCount': 1};detection fails in pet detection example ;2017-11-09T00:00:40Z;2017-11-09T07:57:32Z
2748;MDU6SXNzdWUyNzI0NzAwMjc=;{'totalCount': 1};Object Detection: Error while training a Nasnet based ssd detector;2017-11-09T07:55:03Z;2017-11-09T07:58:17Z
2749;MDU6SXNzdWUyNzI0ODgyNjI=;{'totalCount': 19};Object Detection API: can't train ssd_mobilenet_v1 on PETS;2017-11-09T09:10:53Z;2017-11-10T06:34:12Z
2750;MDU6SXNzdWUyNzI1MDExNDk=;{'totalCount': 8};Object Detection API: NASNET Mobile detection (feature request);2017-11-09T09:53:20Z;2020-02-07T18:43:24Z
2751;MDU6SXNzdWUyNzI1MjA3MDQ=;{'totalCount': 5};Object Detection: Error while running faster_rcnn_nas_coco;2017-11-09T10:53:37Z;2017-11-09T18:13:05Z
2752;MDU6SXNzdWUyNzI1NTc5MzE=;{'totalCount': 2};Object Detection: Multi-GPU Out of Range error for model faster_rcnn_inception_atrous_resnet_v2;2017-11-09T13:07:39Z;2020-02-07T18:43:24Z
2753;MDU6SXNzdWUyNzI2NDQzMTg=;{'totalCount': 5};Object Detection: error when using random_crop_pad_image data augmentation;2017-11-09T17:10:52Z;2017-11-10T16:22:26Z
2754;MDU6SXNzdWUyNzI2NjI5MDM=;{'totalCount': 6};"Set default value for ""min_score_thresh"" to 0 in object detection visualization code.";2017-11-09T18:01:38Z;2020-02-07T18:43:24Z
2757;MDU6SXNzdWUyNzI3MTQ5OTE=;{'totalCount': 4};Object detection error on tensorflow 1.0, Python3.5, Anaconda and Windows10;2017-11-09T20:34:02Z;2017-11-09T20:36:37Z
2761;MDU6SXNzdWUyNzI3NjE4NzI=;{'totalCount': 26};Problem with the new train and eval updates;2017-11-09T23:14:35Z;
2762;MDU6SXNzdWUyNzI4MDQyMjI=;{'totalCount': 8};Exporting a trained model for inference    NewRandomAccessFile failed to Create/Open: model.ckpt ;2017-11-10T02:55:32Z;2017-12-04T09:53:10Z
2763;MDU6SXNzdWUyNzI4MDk3Mjg=;{'totalCount': 10};Why is nasnet model so slow using one gpu?;2017-11-10T03:35:17Z;2020-02-07T18:43:24Z
2764;MDU6SXNzdWUyNzI4NTE5OTI=;{'totalCount': 2};inception resnet v2 fine tune last few layer get worse result than resnet50;2017-11-10T08:10:45Z;2017-11-10T17:24:30Z
2766;MDU6SXNzdWUyNzI4NzQyMTM=;{'totalCount': 2};Loading inference graph and computing mAP in Object Detection;2017-11-10T09:42:15Z;2017-11-10T17:26:27Z
2767;MDU6SXNzdWUyNzI5MDk4NzM=;{'totalCount': 1};Captions is not giving accurately for nature images and scenaries;2017-11-10T11:57:45Z;2017-11-10T18:53:12Z
2769;MDU6SXNzdWUyNzMwMzcyODQ=;{'totalCount': 2};ptb fails on R1.4 built with cuda9, cudnn7;2017-11-10T19:37:55Z;2017-11-11T01:58:23Z
2770;MDU6SXNzdWUyNzMwOTA4Mjg=;{'totalCount': 2};Apparent incorrect behavior from resize_to_range() in object_detection/core/preprocessor.py;2017-11-10T23:40:19Z;2020-02-07T18:43:24Z
2771;MDU6SXNzdWUyNzMxMDAzMTA=;{'totalCount': 16};utils: detected object labels are sometimes not visible on the image;2017-11-11T00:52:32Z;2020-02-07T18:43:25Z
2773;MDU6SXNzdWUyNzMxNTQ5Mzc=;{'totalCount': 46};Boundary of detected objects is not visible or detection is failing.;2017-11-11T15:55:29Z;2017-11-18T04:38:23Z
2774;MDU6SXNzdWUyNzMxNzQzMzQ=;{'totalCount': 16};Running export_inference_graph.py gives TypeError: x and y must have the same dtype, got tf.float32 != tf.int32;2017-11-11T20:36:38Z;2018-11-02T02:18:35Z
2775;MDU6SXNzdWUyNzMyMDU5NjA=;{'totalCount': 3};Problem running imagenet data conversion script in slim;2017-11-12T06:13:20Z;2018-10-31T21:19:18Z
2777;MDU6SXNzdWUyNzMyODQzMzg=;{'totalCount': 11};AttributeError: module 'tensorflow.python.platform.flags' has no attribute 'mark_flag_as_required';2017-11-13T01:12:18Z;2017-11-23T21:33:30Z
2778;MDU6SXNzdWUyNzMzMDQ2OTM=;{'totalCount': 40};Odd batch_size specific behaviour with nasnet_large on ImageNet validation;2017-11-13T04:04:52Z;2020-01-30T04:20:33Z
2779;MDU6SXNzdWUyNzMzMDg5NTM=;{'totalCount': 19};object_detection_tutorial.ipynb doest not generate boxes on picture ;2017-11-13T04:42:09Z;2017-11-16T01:58:48Z
2780;MDU6SXNzdWUyNzMzMzU1MjM=;{'totalCount': 2};The detected object box Ymin, ymax, xmin, xmax, how to convert image coordinates;2017-11-13T07:37:07Z;2017-11-13T09:36:42Z
2781;MDU6SXNzdWUyNzMzNTEzMTA=;{'totalCount': 8};Scores for classes are so weak and api does not create boxes.;2017-11-13T08:50:41Z;2017-11-16T08:28:54Z
2782;MDU6SXNzdWUyNzM0MjE4NjI=;{'totalCount': 1};Failed to train tensorflow object detection on priviate detection dataset;2017-11-13T13:02:57Z;2017-11-15T05:27:48Z
2784;MDU6SXNzdWUyNzM2MDY1ODM=;{'totalCount': 5};Build issue for adversarial_text;2017-11-13T22:50:44Z;2018-02-22T19:26:52Z
2786;MDU6SXNzdWUyNzM2NDQ1NTE=;{'totalCount': 4};Updated Frozen Model doesn't work in tutorial jupyter notebook;2017-11-14T02:15:51Z;2017-11-14T22:05:55Z
2787;MDU6SXNzdWUyNzM2NDczNDA=;{'totalCount': 7};Nasnet-A medium performance issue;2017-11-14T02:33:20Z;2017-11-28T23:54:32Z
2788;MDU6SXNzdWUyNzM2NTE4MzM=;{'totalCount': 2};there is nothing happen after running object_detection_tutorial.ipynb ;2017-11-14T03:01:43Z;2017-11-14T22:06:03Z
2790;MDU6SXNzdWUyNzM3MjY4NTk=;{'totalCount': 5};Cannot freeze embedded_ssd_mobilenet_v1;2017-11-14T09:46:44Z;
2791;MDU6SXNzdWUyNzM5MTI5MzY=;{'totalCount': 1};AudioSet tfrecord files should be case-insensitive;2017-11-14T19:26:13Z;2020-02-07T18:43:25Z
2793;MDU6SXNzdWUyNzM5ODQwNjU=;{'totalCount': 17};Instance segmentation API;2017-11-14T23:44:11Z;2017-11-29T01:35:19Z
2794;MDU6SXNzdWUyNzQwMDIyNTE=;{'totalCount': 7};Are there some errors in 'Tensorflow detection model zoo' tar.gz?;2017-11-15T01:24:12Z;2017-11-18T06:21:17Z
2796;MDU6SXNzdWUyNzQwMjI3NDY=;{'totalCount': 1};GPU Out of memory and Where is the Net Structure;2017-11-15T03:27:50Z;2017-11-18T07:29:26Z
2797;MDU6SXNzdWUyNzQwMzkyMzE=;{'totalCount': 2};freeze while restoring model-ckpt using pretrained ssd-mobilenet;2017-11-15T05:28:12Z;2017-11-15T06:14:38Z
2798;MDU6SXNzdWUyNzQwNTU0OTI=;{'totalCount': 2};im2txt interface to android ;2017-11-15T07:07:22Z;2017-12-05T17:46:37Z
2799;MDU6SXNzdWUyNzQwNzUyMjE=;{'totalCount': 6};[street] when I restored the model trained by the street  meet some errors;2017-11-15T08:40:47Z;2020-02-07T18:43:25Z
2800;MDU6SXNzdWUyNzQwODM3OTQ=;{'totalCount': 1};"Changing Optimizer results in ""Not found in checkpoint"" errors";2017-11-15T09:13:56Z;2017-12-05T17:48:29Z
2801;MDU6SXNzdWUyNzQxNzAyNTI=;{'totalCount': 1};Is it now possible to add more than one TFrecord for object detection training?;2017-11-15T14:13:42Z;2017-11-18T06:56:31Z
2803;MDU6SXNzdWUyNzQyMDY0ODM=;{'totalCount': 13};Error running train_lenet example -- no supported GPU kernel for 'Predictions/Softmax' ?;2017-11-15T15:53:33Z;2017-12-30T17:45:47Z
2808;MDU6SXNzdWUyNzQzNzk4NDg=;{'totalCount': 12};tfnightly - Unknown command line flag 'logtostderr';2017-11-16T03:07:56Z;2020-02-07T18:43:25Z
2809;MDU6SXNzdWUyNzQzODI4NzY=;{'totalCount': 3};Object Detection API trainer.py where is the deployment?;2017-11-16T03:28:52Z;2017-11-18T06:52:33Z
2811;MDU6SXNzdWUyNzQ0ODg4NjM=;{'totalCount': 1};"What's the matter with ""clone_fn"" ?";2017-11-16T11:50:10Z;2017-11-17T08:16:13Z
2812;MDU6SXNzdWUyNzQ1MTY5MTU=;{'totalCount': 3};Object Detection Jupyter Notebook not working ;2017-11-16T13:32:47Z;2017-11-18T06:18:04Z
2814;MDU6SXNzdWUyNzQ2NTQyMjQ=;{'totalCount': 6};Loss not changing when training ;2017-11-16T20:32:15Z;2017-12-05T18:09:34Z
2815;MDU6SXNzdWUyNzQ2NjcyNDE=;{'totalCount': 1};Add COCO version used in the models/checkpoints;2017-11-16T21:18:48Z;2017-11-18T19:46:43Z
2816;MDU6SXNzdWUyNzQ2NzI0OTQ=;{'totalCount': 2};script_test_pretrained_model.sh;2017-11-16T21:37:22Z;2017-11-28T18:35:03Z
2818;MDU6SXNzdWUyNzQ3OTA2NTI=;{'totalCount': 8};Bug using 2 gpus;2017-11-17T08:43:02Z;2020-05-08T21:05:56Z
2819;MDU6SXNzdWUyNzQ3OTYyMDg=;{'totalCount': 1};请问一下收敛的问题;2017-11-17T09:06:23Z;2017-11-18T06:47:46Z
2820;MDU6SXNzdWUyNzQ4MDI3MDY=;{'totalCount': 5};Bounding box for mobileNet SSD fixed on the screen and the size of .pb is 22Mb instead of 29Mb;2017-11-17T09:30:12Z;2020-02-07T18:43:26Z
2821;MDU6SXNzdWUyNzQ4MTg2NTc=;{'totalCount': 1};How can I train a seq2seq model on new data (incremental adaptation)?;2017-11-17T10:26:48Z;2017-11-18T23:40:38Z
2822;MDU6SXNzdWUyNzQ4Njk5MTQ=;{'totalCount': 16};TF-models project is broken on Bazel CI;2017-11-17T13:46:35Z;2020-02-07T18:43:26Z
2823;MDU6SXNzdWUyNzQ5MTIxMDA=;{'totalCount': 13};Object Detection frozen models not working on Android;2017-11-17T16:00:36Z;2018-07-17T00:10:40Z
2830;MDU6SXNzdWUyNzUwODAyODI=;{'totalCount': 5};"Error from ""python object_detection/builders/model_builder_test.py"" command.";2017-11-18T13:42:58Z;2020-02-07T18:43:26Z
2832;MDU6SXNzdWUyNzUxMzIwMTA=;{'totalCount': 9};lowproposals models are no faster than corresponding models with more proposals;2017-11-19T04:44:35Z;2020-02-07T18:43:27Z
2833;MDU6SXNzdWUyNzUxMzc1MTg=;{'totalCount': 11};ImportError: cannot import name preprocessor_pb2 when trying to run job on google cloud;2017-11-19T06:57:53Z;2017-11-22T11:36:17Z
2834;MDU6SXNzdWUyNzUxNzg2Njg=;{'totalCount': 1};[Feature Request] Mark checkpoints not to be deleted.;2017-11-19T18:02:18Z;2017-11-28T19:49:17Z
2835;MDU6SXNzdWUyNzUyMDkwNTU=;{'totalCount': 2};Which checkpoint file to put into config as fine_tune_checkpoint?;2017-11-20T00:41:41Z;2017-11-21T18:21:24Z
2836;MDU6SXNzdWUyNzUyMTk4ODM=;{'totalCount': 5};slim script doesn't work properly with Tensorboard when training on multiple GPUs;2017-11-20T02:29:13Z;2020-02-07T18:43:27Z
2837;MDU6SXNzdWUyNzUyMjM0MTQ=;{'totalCount': 1};Can't freeze model Data loss: not an sstable (bad magic number);2017-11-20T02:58:21Z;2017-11-22T07:21:14Z
2838;MDU6SXNzdWUyNzUyOTQ4MzM=;{'totalCount': 3};NASnet is not fully convolutional;2017-11-20T09:53:53Z;2020-02-07T18:43:27Z
2839;MDU6SXNzdWUyNzU0MDMzOTg=;{'totalCount': 4};Tensorflow[attention_ocr] Use Pretrained Model for Detection;2017-11-20T15:52:23Z;2017-11-21T15:40:55Z
2840;MDU6SXNzdWUyNzU0MzE1MDQ=;{'totalCount': 2};SSD-Mobilenet 11 Nov 2017 vs. 11 June 2017;2017-11-20T17:11:10Z;2018-08-02T22:17:11Z
2841;MDU6SXNzdWUyNzU0NjUyOTA=;{'totalCount': 6};"random_pad_image throwing a ""type int32 that does not match type float32"" error";2017-11-20T19:10:22Z;2020-02-07T18:43:27Z
2843;MDU6SXNzdWUyNzU1MjA5NDk=;{'totalCount': 3};object_detection/export_inference_graph.py crashes when exporting fine tuned ssd model.;2017-11-20T22:28:20Z;2017-12-04T18:43:43Z
2844;MDU6SXNzdWUyNzU1NTQ5MDE=;{'totalCount': 1};when training will complete;2017-11-21T01:27:50Z;2017-11-29T23:05:36Z
2845;MDU6SXNzdWUyNzU1NzMyNzg=;{'totalCount': 1};combine RPN (from object_detection) and classification(from slim);2017-11-21T03:23:59Z;2017-11-28T21:52:31Z
2850;MDU6SXNzdWUyNzU1OTgxODU=;{'totalCount': 0};No bounding boxes, can't run eval and train at the same time, and trouble using checkpoints;2017-11-21T06:20:11Z;2017-11-28T05:53:11Z
2851;MDU6SXNzdWUyNzU2MjI5NjU=;{'totalCount': 2};ImportError: No module named util;2017-11-21T08:22:54Z;2017-11-30T04:22:21Z
2852;MDU6SXNzdWUyNzU2MjYyMjQ=;{'totalCount': 0};why does slim.get_model_variables('vgg_16') return []?;2017-11-21T08:35:56Z;2017-11-21T11:25:22Z
2853;MDU6SXNzdWUyNzU2NDQ5MDA=;{'totalCount': 4};After quantize the ssd_mobilenet_v1_android_export.pb, Tensorflow Android can not load it ;2017-11-21T09:43:25Z;2017-11-30T22:29:16Z
2855;MDU6SXNzdWUyNzU3MzUyMzU=;{'totalCount': 3};resnet models actually use inception preprocessing function in slim;2017-11-21T14:39:17Z;2018-09-29T04:25:40Z
2856;MDU6SXNzdWUyNzU3NTk4MzA=;{'totalCount': 1};Tensorflow[attention_ocr] Dimension Error;2017-11-21T15:45:41Z;2017-11-29T21:34:35Z
2857;MDU6SXNzdWUyNzU3NjEyNDk=;{'totalCount': 3};Error thrown when trying to run classify_image.py ;2017-11-21T15:49:14Z;2017-11-22T22:46:58Z
2861;MDU6SXNzdWUyNzU4Njc0NzY=;{'totalCount': 18};Error while exporting inference graph.;2017-11-21T21:35:22Z;2018-10-27T01:53:06Z
2869;MDU6SXNzdWUyNzU5MzczNDM=;{'totalCount': 7};Some training problems in im2txt;2017-11-22T03:55:46Z;2017-11-29T01:13:07Z
2871;MDU6SXNzdWUyNzU5NDEzODE=;{'totalCount': 1};OSError: [Errno socket error] [Errno 101] Network is unreachable;2017-11-22T04:27:35Z;2017-11-24T02:50:32Z
2872;MDU6SXNzdWUyNzU5NTMzOTg=;{'totalCount': 1};pickle.load();2017-11-22T05:59:05Z;2017-11-22T06:57:48Z
2873;MDU6SXNzdWUyNzYwMDAyNjQ=;{'totalCount': 1};AttributeError: 'SsdFeatureExtractor' object has no attribute 'pad_to_multiple';2017-11-22T09:37:16Z;2017-11-27T19:40:27Z
2875;MDU6SXNzdWUyNzYwMzU1MDQ=;{'totalCount': 6};Oxford-IIIT Pet TFRecord file generation;2017-11-22T11:32:57Z;2020-01-30T10:51:35Z
2876;MDU6SXNzdWUyNzYwNjEwNTQ=;{'totalCount': 1};Error when running the cifar10_train.py;2017-11-22T13:07:09Z;2017-11-22T13:13:26Z
2877;MDU6SXNzdWUyNzYxMjAyNTE=;{'totalCount': 2};Tensorflow[attention_ocr] Placeholder;2017-11-22T16:00:11Z;2017-11-29T01:22:30Z
2879;MDU6SXNzdWUyNzYyNTUyNjA=;{'totalCount': 7};AttributeError: module 'tensorflow' has no attribute 'data';2017-11-23T02:59:55Z;2018-10-20T01:58:34Z
2880;MDU6SXNzdWUyNzYyNjY4MzM=;{'totalCount': 0};Evaluating a tf.slim using a new test dataset (no cross-validation);2017-11-23T05:00:17Z;2017-11-23T06:22:06Z
2881;MDU6SXNzdWUyNzY0MDgzNjU=;{'totalCount': 7};Could you link repos to a documentation generation website?;2017-11-23T15:16:10Z;2017-12-15T10:00:36Z
2882;MDU6SXNzdWUyNzY0MDk4OTc=;{'totalCount': 8};Swivel: Force bufsz to be the square of shard_size? ;2017-11-23T15:21:38Z;2020-02-07T18:43:28Z
2883;MDU6SXNzdWUyNzY0MTE2NDU=;{'totalCount': 9};Object Detection API: ssd_inception_v2_coco_2017_11_17 missing pipeline.config;2017-11-23T15:27:27Z;2020-02-07T18:42:44Z
2884;MDU6SXNzdWUyNzY0MjM3NTI=;{'totalCount': 4};Tensorflow[attention_ocr] eval.py Freezes ;2017-11-23T16:07:13Z;2018-01-26T23:53:34Z
2887;MDU6SXNzdWUyNzY2MDk2NDQ=;{'totalCount': 4};Save checkpoints more frequently (object detection);2017-11-24T12:56:28Z;2017-11-29T01:40:12Z
2888;MDU6SXNzdWUyNzY2MzcxNTY=;{'totalCount': 15};Getting ImportError: No module named deployment on object_detection/train.py;2017-11-24T14:48:25Z;2017-11-25T01:14:03Z
2890;MDU6SXNzdWUyNzY3MTc5ODI=;{'totalCount': 16};Can't train detector model using Google Cloud;2017-11-25T01:55:18Z;2018-12-12T22:19:01Z
2891;MDU6SXNzdWUyNzY3NDEwOTY=;{'totalCount': 3};Tensorflow object detection training makes python crash;2017-11-25T10:28:24Z;2017-11-29T01:41:46Z
2892;MDU6SXNzdWUyNzY3NTA4MjU=;{'totalCount': 4};Object detection API: Inference and evaluation incompatible issue on Windows Systems ;2017-11-25T13:32:41Z;2020-02-07T18:43:28Z
2897;MDU6SXNzdWUyNzY3OTQ2ODg=;{'totalCount': 2};Shallow pre-activation resnet models;2017-11-26T02:48:22Z;2020-02-07T18:43:28Z
2899;MDU6SXNzdWUyNzY4MDI5OTU=;{'totalCount': 3};Is there a similar API for C/C++;2017-11-26T06:17:10Z;2017-12-05T17:59:59Z
2903;MDU6SXNzdWUyNzY5MDI2MjA=;{'totalCount': 3};[Slim] How to make sure that multiple clones are seeing different images while training inception on 4 GPUs.;2017-11-27T05:08:24Z;2017-11-29T01:53:59Z
2904;MDU6SXNzdWUyNzY5MDMyMzQ=;{'totalCount': 1};How to retrain my own model with additional images;2017-11-27T05:13:23Z;2017-11-27T16:50:25Z
2905;MDU6SXNzdWUyNzY5NjQwNzQ=;{'totalCount': 5};Question of the performance of model faster_rcnn_nas ;2017-11-27T10:13:50Z;2017-12-23T16:14:34Z
2906;MDU6SXNzdWUyNzY5NzMzMzU=;{'totalCount': 3};3D reconstruction using tensorflow implementation of ptn, error in  pretraining rotator ;2017-11-27T10:45:24Z;2017-11-30T12:32:14Z
2907;MDU6SXNzdWUyNzcwNDY1NzA=;{'totalCount': 0};How can we know the class of detected objects?;2017-11-27T14:56:41Z;2017-11-28T07:11:58Z
2908;MDU6SXNzdWUyNzcxMDYwMjY=;{'totalCount': 1};Visualizing the Learned Embeddings;2017-11-27T17:38:29Z;2017-11-29T21:48:29Z
2909;MDU6SXNzdWUyNzcxMTE5NzY=;{'totalCount': 2};Not found: Unsuccessful TensorSliceReader constructor: Failed to find any matching files for train/model.ckpt-0;2017-11-27T17:57:48Z;2017-11-27T23:31:00Z
2912;MDU6SXNzdWUyNzcyMDA0ODU=;{'totalCount': 3};No bounding boxes;2017-11-27T23:02:19Z;2017-11-28T05:12:32Z
2913;MDU6SXNzdWUyNzcyNjc0MDk=;{'totalCount': 4};"[Slim] There is no op named ""input"" in custom trained inception v3 model on custom data.";2017-11-28T05:55:16Z;2017-11-29T02:00:17Z
2914;MDU6SXNzdWUyNzczMDU4NzE=;{'totalCount': 2};[object detection] How to early stop when I use the object detection api?;2017-11-28T09:03:20Z;2017-11-29T18:51:13Z
2915;MDU6SXNzdWUyNzczNzg3ODE=;{'totalCount': 13};Crash on TF Detect app for some faster rcnn models. ;2017-11-28T13:09:53Z;2018-07-17T00:11:12Z
