number;id;comments;title;createdAt;closedAt
9260;MDU6SXNzdWUyMjIwNzYxMzc=;{'totalCount': 21};Sampling from a categorical distribution without replacement;2017-04-17T06:36:27Z;
9262;MDU6SXNzdWUyMjIwOTAyNjM=;{'totalCount': 7};Estimator numpy_input_fn doesn't work when reading input with pytables;2017-04-17T08:28:29Z;2017-04-18T16:11:00Z
9263;MDU6SXNzdWUyMjIwOTQ2MTg=;{'totalCount': 4};import tensorflow Segmentation fault;2017-04-17T09:00:26Z;2017-04-19T21:01:30Z
9264;MDU6SXNzdWUyMjIxMDg0MjM=;{'totalCount': 9};Install on Windows 10 not working on power shell, but cmd;2017-04-17T10:39:03Z;2017-05-17T19:39:57Z
9270;MDU6SXNzdWUyMjIxNjE0NDY=;{'totalCount': 14};SVM output layer in tensor flow;2017-04-17T15:57:41Z;2017-12-22T16:06:16Z
9272;MDU6SXNzdWUyMjIxODAxNTA=;{'totalCount': 3};[idea] new Op: Conv2DWithBiasActivation for Backends that Support Higher Level Op;2017-04-17T17:31:00Z;2017-06-16T20:44:29Z
9273;MDU6SXNzdWUyMjIxODI5MjE=;{'totalCount': 9};[Docs] Update wheels URLs to match latest TensorFlow release (1.1.0);2017-04-17T17:43:23Z;2017-04-18T06:57:24Z
9275;MDU6SXNzdWUyMjIyMTQzODk=;{'totalCount': 2};incorrect datasets path in tutorial: tf.contrib.learn.datasets.base.load_csv_with_header;2017-04-17T19:55:23Z;2017-04-17T20:23:35Z
9278;MDU6SXNzdWUyMjIyMzU3MzQ=;{'totalCount': 6};Ability to Create New Device Context (GPU);2017-04-17T21:23:55Z;2017-04-17T23:50:13Z
9280;MDU6SXNzdWUyMjIzMDQ5NjE=;{'totalCount': 3};Cannot cross compile tf so to android with ndk-r14b;2017-04-18T05:22:07Z;2017-04-18T14:36:16Z
9282;MDU6SXNzdWUyMjIzMzAyNDg=;{'totalCount': 2};Check failed: NDIMS == dims() (2 vs. 1);2017-04-18T07:46:54Z;2017-04-19T17:38:00Z
9283;MDU6SXNzdWUyMjIzMzkzMTc=;{'totalCount': 2};Save model every fixed number of steps with MonitoredTrainingSession;2017-04-18T08:27:15Z;2017-04-18T11:11:10Z
9284;MDU6SXNzdWUyMjIzNzM1NzQ=;{'totalCount': 11};Broadcasting support in `tf.where`;2017-04-18T10:39:25Z;2019-05-07T04:49:42Z
9285;MDU6SXNzdWUyMjIzOTY2ODM=;{'totalCount': 11};TensorBoard filter regresson;2017-04-18T12:15:09Z;2017-05-05T18:25:34Z
9288;MDU6SXNzdWUyMjI0Mjc5MDQ=;{'totalCount': 1};Java API - sophisticated example;2017-04-18T14:04:15Z;2017-04-18T16:04:07Z
9292;MDU6SXNzdWUyMjI1MDQwNjk=;{'totalCount': 0};xorshift128+ version of (stateless) random ops;2017-04-18T18:25:35Z;
9294;MDU6SXNzdWUyMjI1MDk1NTQ=;{'totalCount': 38};Tutorial has error: Recurrent Neural Networks;2017-04-18T18:46:17Z;2018-01-16T13:50:27Z
9296;MDU6SXNzdWUyMjI1Njc0NDc=;{'totalCount': 2};Tensorflow 1.1 build breaks on CUDA code;2017-04-18T22:47:54Z;2017-04-20T02:26:03Z
9297;MDU6SXNzdWUyMjI1OTM2NDc=;{'totalCount': 1};Retrieve a graph or model without copying the graph construction code;2017-04-19T01:51:44Z;2017-04-19T05:51:38Z
9298;MDU6SXNzdWUyMjI2MTQ0MjI=;{'totalCount': 3};[cmake/feature request] provide USE_SYSTEM_xxx flags to skip dependency builds;2017-04-19T04:25:51Z;2017-06-16T21:32:39Z
9299;MDU6SXNzdWUyMjI2MTUwMDE=;{'totalCount': 1};Making TF consume least GPU memory as default;2017-04-19T04:30:00Z;2017-04-19T18:12:55Z
9301;MDU6SXNzdWUyMjI2MTkyNDE=;{'totalCount': 19};Quantized graph fails to work on NVIDIA Jetson TX1 architecture although it worked on a normal PC?;2017-04-19T05:00:25Z;2018-10-24T21:16:15Z
9302;MDU6SXNzdWUyMjI2MjMwODM=;{'totalCount': 10};TensorFlow reverting to GPU on a CPU machine on most recent nightly build;2017-04-19T05:27:28Z;2017-04-20T16:06:59Z
9303;MDU6SXNzdWUyMjI2Mjg0NTY=;{'totalCount': 3};Import additional RNNCells in tf.contrib.rnn.__init__.py ;2017-04-19T06:03:26Z;2017-04-23T08:21:01Z
9304;MDU6SXNzdWUyMjI2NDYzNDQ=;{'totalCount': 2};Problem displaying Chinese character in Tensorboard Embedding;2017-04-19T07:35:36Z;2017-04-19T16:59:20Z
9306;MDU6SXNzdWUyMjI3MDMwMzU=;{'totalCount': 1};AttributeError: module 'tensorflow' has no attribute 'get_default_graph';2017-04-19T11:14:32Z;2017-04-19T17:03:06Z
9307;MDU6SXNzdWUyMjI3MDg5NDE=;{'totalCount': 9};Segmentation fault in tensorflow::FileSystemRegistryImpl::Register;2017-04-19T11:38:53Z;2018-01-25T01:10:48Z
9308;MDU6SXNzdWUyMjI3MTY2MzU=;{'totalCount': 1};Trying to use tensorflow to classify multi-class data;2017-04-19T12:10:14Z;2017-04-19T17:04:24Z
9309;MDU6SXNzdWUyMjI3MTg5MDk=;{'totalCount': 1};Tensorflow slim - TypeError: softmax_cross_entropy() got an unexpected keyword argument 'weight' ;2017-04-19T12:19:07Z;2017-04-19T18:26:55Z
9310;MDU6SXNzdWUyMjI3Mjc3ODc=;{'totalCount': 2};Is tf.train.import_meta_graph() contextual with tf.global[local]_variables_initializer() ?;2017-04-19T12:51:38Z;2017-04-22T14:08:29Z
9312;MDU6SXNzdWUyMjI3NDc5OTc=;{'totalCount': 4};Typo in seq2seq.attention_wrapper.py;2017-04-19T13:59:31Z;2017-04-20T03:57:18Z
9313;MDU6SXNzdWUyMjI3NTIzOTM=;{'totalCount': 4};`Evaluable` docs: name, checkpoint_path, and hooks should be new bullets.;2017-04-19T14:13:10Z;2017-06-06T23:56:19Z
9314;MDU6SXNzdWUyMjI4MTgyNjQ=;{'totalCount': 7};tf.get_collection documentation: argument description is confusing;2017-04-19T17:51:17Z;2017-04-24T20:40:04Z
9316;MDU6SXNzdWUyMjI4OTU5MzM=;{'totalCount': 1};MultiRNNcell expected state to tuple but its a tensor;2017-04-19T22:55:04Z;2017-04-19T23:44:34Z
9317;MDU6SXNzdWUyMjI4OTk5NTk=;{'totalCount': 4};Explain what tf.nn.softplus does to integers;2017-04-19T23:16:53Z;2017-05-01T16:22:27Z
9318;MDU6SXNzdWUyMjI5MDE3MTU=;{'totalCount': 3};Not all image ops accept image tensors with batch dimension;2017-04-19T23:27:25Z;2017-04-20T01:05:22Z
9319;MDU6SXNzdWUyMjI5MDgyNTA=;{'totalCount': 22};[feature] Mobile Integration with NNPACK;2017-04-20T00:09:19Z;
9320;MDU6SXNzdWUyMjI5MTU1MDQ=;{'totalCount': 1};Don't work. Please fix your install script.;2017-04-20T00:56:20Z;2017-04-20T00:57:04Z
9321;MDU6SXNzdWUyMjI5MjA0OTQ=;{'totalCount': 3};Maximum points displaying on embedding;2017-04-20T01:29:35Z;2017-04-20T16:42:23Z
9322;MDU6SXNzdWUyMjI5Mjc4NTI=;{'totalCount': 39};TensorFlow 60-80% slower than PyTorch on training Wide ResNet;2017-04-20T02:14:02Z;2017-04-20T19:28:19Z
9324;MDU6SXNzdWUyMjI5MzQ4NjM=;{'totalCount': 2};Tensorflow build error: not able to find ar in the compiler;2017-04-20T02:59:44Z;2017-06-16T22:07:11Z
9325;MDU6SXNzdWUyMjI5MzgxOTM=;{'totalCount': 2};Cannot find python and other modules;2017-04-20T03:24:38Z;2017-04-20T16:41:01Z
9326;MDU6SXNzdWUyMjI5Njc1ODk=;{'totalCount': 2};Update op_def_registry.py;2017-04-20T06:59:48Z;2017-06-16T22:11:23Z
9328;MDU6SXNzdWUyMjI5ODI4Mjg=;{'totalCount': 17};Error in `python`: free(): invalid pointer;2017-04-20T08:08:01Z;2017-05-19T01:20:32Z
9329;MDU6SXNzdWUyMjMwMDI0OTU=;{'totalCount': 1};"Getting Error - Exception: No data provided for ""activation_2""  Need data for each key in: ['input2', 'aux_input', 'input1']";2017-04-20T09:23:05Z;2017-04-20T16:35:10Z
9330;MDU6SXNzdWUyMjMwMDgxNTA=;{'totalCount': 7};Getting error: Number of tensor does not match the number of lines in metadata;2017-04-20T09:43:12Z;2017-04-20T15:45:44Z
9331;MDU6SXNzdWUyMjMwMTAxNzE=;{'totalCount': 1};When I used keras to train a very large model, it was already done, but I found that the outputdim of the all-join layer was wrong, and what should I do? The The Without having to re-train the model #;2017-04-20T09:50:08Z;2017-04-20T16:34:14Z
9332;MDU6SXNzdWUyMjMwMTM5Mzg=;{'totalCount': 1};Cannot get Conv1D layer to work;2017-04-20T10:03:27Z;2017-04-20T15:42:53Z
9333;MDU6SXNzdWUyMjMwMzczODY=;{'totalCount': 5};gpu build not displaying cuda libs loading;2017-04-20T11:34:55Z;2017-04-20T16:33:31Z
9334;MDU6SXNzdWUyMjMwNDk2Njk=;{'totalCount': 11};Custom operator can't define list(type);2017-04-20T12:23:36Z;2017-04-20T15:41:25Z
9336;MDU6SXNzdWUyMjMwNzQ0NTI=;{'totalCount': 1};tflearn Incorrect Comment;2017-04-20T13:51:39Z;2017-04-21T18:03:54Z
9337;MDU6SXNzdWUyMjMwNzg2MjE=;{'totalCount': 1};wide_n_deep meets kint32max bug.;2017-04-20T14:04:42Z;2017-04-20T16:32:08Z
9338;MDU6SXNzdWUyMjMxMDE4MTg=;{'totalCount': 1};ideas - feature request;2017-04-20T15:13:35Z;2017-04-20T15:37:38Z
9339;MDU6SXNzdWUyMjMxMjU0NjE=;{'totalCount': 6};Enable Fused Winograd by Default;2017-04-20T16:28:02Z;2017-06-02T01:21:10Z
9341;MDU6SXNzdWUyMjMxNDMzODA=;{'totalCount': 8};Tensorflow looks for wrong libcupti.so version;2017-04-20T17:36:16Z;2017-05-19T17:45:39Z
9343;MDU6SXNzdWUyMjMxNjEzMTg=;{'totalCount': 11};Android Demo app & Yolo 2 - OutOfMemoryError ;2017-04-20T18:42:20Z;2017-04-20T19:51:32Z
9347;MDU6SXNzdWUyMjMyMTgxMDE=;{'totalCount': 9};[Feature request] Add conv3d/conv3d_transpose wrapper to slim;2017-04-20T22:20:57Z;2017-09-12T21:39:10Z
9354;MDU6SXNzdWUyMjMyODc2Mjc=;{'totalCount': 4};Error: tensorflow/core/framework/resource_handle.pb.h file not found;2017-04-21T06:15:26Z;2017-04-24T17:17:48Z
9355;MDU6SXNzdWUyMjMzMDUyMTg=;{'totalCount': 1};list index out of range;2017-04-21T07:49:29Z;2017-04-21T17:57:50Z
9356;MDU6SXNzdWUyMjMzMTE4NjU=;{'totalCount': 16};decode_image return tensor without shape in python;2017-04-21T08:18:57Z;2017-06-16T21:58:48Z
9357;MDU6SXNzdWUyMjMzMzM5Mzg=;{'totalCount': 4};init_op and concurrent.futures freeze forever;2017-04-21T09:46:50Z;2017-06-16T21:06:10Z
9358;MDU6SXNzdWUyMjMzMzgwNDg=;{'totalCount': 1};What is the process for converting my data set to the MINIST data set?;2017-04-21T10:03:50Z;2017-04-22T16:38:24Z
9359;MDU6SXNzdWUyMjMzNDk0MzA=;{'totalCount': 26};Equality operator not overloaded;2017-04-21T10:53:44Z;2019-08-12T17:26:03Z
9360;MDU6SXNzdWUyMjMzNjQzNjE=;{'totalCount': 9};Understanding cast() in tensorflow;2017-04-21T12:06:47Z;2017-06-30T07:15:08Z
9362;MDU6SXNzdWUyMjMzNzE0Nzg=;{'totalCount': 3};[Bug report] ValueError: Variable does not exist on tf.layers.dense(reuse=True) after graph switch;2017-04-21T12:39:57Z;2017-04-22T16:50:42Z
9363;MDU6SXNzdWUyMjMzNzY0NTQ=;{'totalCount': 2};When I use the Bazel to compile the image_retraining project ,the error occurred.;2017-04-21T13:00:44Z;2017-06-16T21:48:09Z
9364;MDU6SXNzdWUyMjMzODQ0Mjg=;{'totalCount': 2};Error;2017-04-21T13:31:17Z;2017-04-22T19:21:53Z
9365;MDU6SXNzdWUyMjMzOTc5Nzk=;{'totalCount': 11};TensorFlow Retrain  Android Error;2017-04-21T14:20:05Z;2017-04-23T09:25:02Z
9366;MDU6SXNzdWUyMjM0MDQ0NzE=;{'totalCount': 2};Check in tensorboard_bower_dependency_sync.py file;2017-04-21T14:42:29Z;2017-05-04T22:11:53Z
9367;MDU6SXNzdWUyMjM0MTI4NjY=;{'totalCount': 3};[XLA] Ptxas Error when TF_CPP_MIN_VLOG_LEVEL=2 ;2017-04-21T15:10:33Z;2017-04-25T01:31:01Z
9368;MDU6SXNzdWUyMjM0MTk3MDM=;{'totalCount': 8};PreventGradients in SoftmaxCrossEntropyWithLogit ops;2017-04-21T15:34:28Z;
9369;MDU6SXNzdWUyMjM0MjkyNTQ=;{'totalCount': 2};Sub-pixel shuffling tensor operation;2017-04-21T16:10:18Z;2017-12-01T19:22:00Z
9370;MDU6SXNzdWUyMjM0NDUzNzk=;{'totalCount': 12};Possibly serious bug in cuDNN RNNParamsSaveable;2017-04-21T17:19:00Z;2018-01-06T19:50:32Z
9371;MDU6SXNzdWUyMjM0NTE2NjU=;{'totalCount': 12};load python saved model in java;2017-04-21T17:47:00Z;2017-04-21T21:22:25Z
9372;MDU6SXNzdWUyMjM0NTU3OTM=;{'totalCount': 3};TensorBoard does not load in Internet Explorer 11;2017-04-21T18:05:59Z;2017-05-04T22:06:17Z
9374;MDU6SXNzdWUyMjM0NzEyNTk=;{'totalCount': 3};`tensorflow.python.client.device_lib.list_local_devices()` Bug;2017-04-21T19:11:28Z;2017-04-22T18:10:47Z
9375;MDU6SXNzdWUyMjM1MjE2NTk=;{'totalCount': 2};Bug in the situation of multiple ps servers, NotFoundError;2017-04-21T23:28:38Z;2017-04-22T17:55:34Z
9378;MDU6SXNzdWUyMjM1NDc0Njg=;{'totalCount': 2};gcc failed: error executing command;2017-04-22T07:38:45Z;2017-04-23T17:00:10Z
9379;MDU6SXNzdWUyMjM1NTA0NTA=;{'totalCount': 27};[C++] xthread:  0xC0000005: Access violation reading location 0xFFFFFFFFFFFFFFFF;2017-04-22T08:43:43Z;2017-06-16T21:38:54Z
9381;MDU6SXNzdWUyMjM1NjQzMDQ=;{'totalCount': 3};Mac Gpu Link not working?;2017-04-22T13:15:59Z;2017-04-23T16:49:02Z
9382;MDU6SXNzdWUyMjM1NjgxNDE=;{'totalCount': 2};"Tensorboard not (correctly) displaying histograms; unreliably displaying graphs (V1.1rc2,win7,chrome57)";2017-04-22T14:25:59Z;2017-04-28T14:48:02Z
9383;MDU6SXNzdWUyMjM1NzA5Nzg=;{'totalCount': 4};Issue with latest Cuda Install for Windows;2017-04-22T15:12:12Z;2017-04-22T17:52:17Z
9387;MDU6SXNzdWUyMjM2MDI1NDI=;{'totalCount': 5};Wrong implementation of ResNet in tensorflow/tensorflow/contrib/slim/python/slim/nets/ ?;2017-04-23T00:23:40Z;2017-04-23T20:14:21Z
9391;MDU6SXNzdWUyMjM2NDI3NDQ=;{'totalCount': 4};"Is it possible to remove the ""third_party directory""?! [An attempt to package for Ubuntu]";2017-04-23T15:17:03Z;2017-05-10T21:46:59Z
9392;MDU6SXNzdWUyMjM2NDY2MDc=;{'totalCount': 1};Build of tensor flow r1.1 w/ Google Cloud option enabled fails: incompatible C++ header and code;2017-04-23T16:20:10Z;2017-06-16T22:24:07Z
9394;MDU6SXNzdWUyMjM2NDk4MjU=;{'totalCount': 5};Max_pool with dynamic ksize;2017-04-23T17:10:27Z;2017-04-24T17:06:41Z
9397;MDU6SXNzdWUyMjM2ODA2Mjc=;{'totalCount': 0};hi  tensorflow;2017-04-24T00:47:47Z;2017-04-24T01:25:02Z
9398;MDU6SXNzdWUyMjM2ODIxNTU=;{'totalCount': 5};Tf.gradients returning all zeroes when called on result of a tf.gradient call;2017-04-24T01:09:31Z;2017-04-24T16:26:40Z
9399;MDU6SXNzdWUyMjM2ODYzMjA=;{'totalCount': 5};Distributed Tensorflow model is no faster than standalone;2017-04-24T01:56:50Z;2017-04-24T16:50:25Z
9400;MDU6SXNzdWUyMjM2OTczNDk=;{'totalCount': 22};Tensorflow is still taking up all GPU memory despite allocation of memory;2017-04-24T03:44:30Z;2017-09-15T12:45:19Z
9401;MDU6SXNzdWUyMjM3MDQ2Mzk=;{'totalCount': 9};ValueError: Attempt to reuse RNNCell with a different variable scope than its first use;2017-04-24T05:03:54Z;2017-04-25T02:28:36Z
9402;MDU6SXNzdWUyMjM3MjU3NTM=;{'totalCount': 1};tensorflow home page equation bug for section MNIST For ML Beginners;2017-04-24T07:23:37Z;2017-04-24T16:03:05Z
9405;MDU6SXNzdWUyMjM3NDAwNTE=;{'totalCount': 4};testAvgPoolSamePadding fails on ppc64le. Attempting to root cause, have some info need some help;2017-04-24T08:26:04Z;2017-06-16T21:41:11Z
9406;MDU6SXNzdWUyMjM3NDA0OTQ=;{'totalCount': 4};gather_nd gradient / scatter_nd is broken;2017-04-24T08:28:00Z;2017-06-16T21:06:58Z
9407;MDU6SXNzdWUyMjM3NDMyMzQ=;{'totalCount': 1};Usage of float64 with version >0.11;2017-04-24T08:39:12Z;2017-04-24T16:15:20Z
9410;MDU6SXNzdWUyMjM3NTY3NTM=;{'totalCount': 3};Error Building from Source with CUDA 7.5 in docker.;2017-04-24T09:29:48Z;2017-05-19T17:42:55Z
9411;MDU6SXNzdWUyMjM3NTgwMTg=;{'totalCount': 3};Cifar10 Tutorial Link to Example Code 404's;2017-04-24T09:33:59Z;2017-05-09T10:25:28Z
9412;MDU6SXNzdWUyMjM3NzI5OTE=;{'totalCount': 26};Android Demo DetectorActivity landscape orientation problem;2017-04-24T10:27:14Z;2017-11-04T02:39:33Z
9413;MDU6SXNzdWUyMjM3OTcyNjI=;{'totalCount': 2};Android ops - not supporting NCHW data format;2017-04-24T12:06:23Z;2017-06-16T21:07:35Z
9414;MDU6SXNzdWUyMjM4MTgxMjE=;{'totalCount': 3};CNN pip installed error E tensorflow/stream_executor/cuda/cuda_dnn.cc:352];2017-04-24T13:21:51Z;2017-06-16T21:07:56Z
9415;MDU6SXNzdWUyMjM4MjE5NTI=;{'totalCount': 1};"XLA ""resnet 50"" style example crash during graph building";2017-04-24T13:34:20Z;2017-05-13T08:58:20Z
9416;MDU6SXNzdWUyMjM4MjYyMjI=;{'totalCount': 16};Android Demo: Rotation on some devices broken.;2017-04-24T13:48:24Z;2017-06-16T21:11:38Z
9417;MDU6SXNzdWUyMjM4NjEyNTg=;{'totalCount': 19};Faild to build a pip package for TensorFlow with GPU;2017-04-24T15:35:48Z;2017-04-25T04:22:51Z
9419;MDU6SXNzdWUyMjM4Njk1NTY=;{'totalCount': 17};1080P image by SRGAN automatically killed;2017-04-24T16:01:49Z;2017-06-16T21:33:27Z
9420;MDU6SXNzdWUyMjM4OTc1MzA=;{'totalCount': 6};[Java] Distributed mode support;2017-04-24T17:38:27Z;
9421;MDU6SXNzdWUyMjM5MjQwMzI=;{'totalCount': 1};import tensorflow in python script using php;2017-04-24T19:19:41Z;2017-05-31T09:08:35Z
9422;MDU6SXNzdWUyMjM5NjM1MTk=;{'totalCount': 3};Enable use of cuDNN RNNs with optimizers other than GradientDescentOptimizer;2017-04-24T21:58:40Z;2017-04-25T18:54:56Z
9423;MDU6SXNzdWUyMjM5ODI0OTU=;{'totalCount': 5};Feature Request : Gradients for tf.contrib.image.rotate();2017-04-24T23:53:34Z;2017-05-01T20:50:32Z
9424;MDU6SXNzdWUyMjM5OTQ2Nzk=;{'totalCount': 2};[minor bug] tf1.0+ compatibility script doesn't handle old batch_matmul arguments;2017-04-25T01:32:20Z;2017-06-16T21:08:50Z
9427;MDU6SXNzdWUyMjQwMjA2OTg=;{'totalCount': 1};Resource Exhausted and Initialization Errors on gpu;2017-04-25T04:51:34Z;2017-04-25T05:16:32Z
9428;MDU6SXNzdWUyMjQwNDMzNjE=;{'totalCount': 10};libhexagon_controller.so build failed [missing files: GRAPHINIT := /prj/dsp/qdsp6/arch/cnn/setup/inceptionv3_uint8in.c];2017-04-25T07:16:00Z;2017-05-06T17:51:11Z
9430;MDU6SXNzdWUyMjQwNTY1OTE=;{'totalCount': 1};(v1.1.0, CPU)SSE,SSE2,etc warning messages on Windows 10;2017-04-25T08:13:26Z;2017-04-25T15:59:54Z
9431;MDU6SXNzdWUyMjQwNjQyOTc=;{'totalCount': 0};Hi,;2017-04-25T08:44:38Z;2017-04-25T08:45:22Z
9433;MDU6SXNzdWUyMjQwNjU0MDc=;{'totalCount': 1};scan in theano and tensorflow;2017-04-25T08:48:54Z;2017-04-25T16:38:43Z
9434;MDU6SXNzdWUyMjQwOTc2NzQ=;{'totalCount': 8};Using replace to evaluate multiple gradients during training in Keras;2017-04-25T10:53:13Z;
9435;MDU6SXNzdWUyMjQxMDcwOTA=;{'totalCount': 6};Tensorflow Error - no such package '@local_config_cuda//cuda';2017-04-25T11:33:56Z;2017-04-27T15:57:56Z
9436;MDU6SXNzdWUyMjQxMTE3ODI=;{'totalCount': 23};Python Configuration Error: 'PYTHON_BIN_PATH' environment variable is not set;2017-04-25T11:53:43Z;2017-05-26T16:36:34Z
9437;MDU6SXNzdWUyMjQxMjc3Njc=;{'totalCount': 5};Docs generation is broken in Python 3.5;2017-04-25T12:55:08Z;2017-06-16T21:12:07Z
9439;MDU6SXNzdWUyMjQxMzc1MTk=;{'totalCount': 2};small error in DynamicAttentionWrapper;2017-04-25T13:27:38Z;2017-04-25T16:17:53Z
9440;MDU6SXNzdWUyMjQxNzQ0Nzg=;{'totalCount': 2};Loading sklearn model in Java. Model created with DNNClassifier in python;2017-04-25T15:16:42Z;2017-04-25T15:39:34Z
9441;MDU6SXNzdWUyMjQxODI1NjA=;{'totalCount': 1};Non deterministic behaviour of tf.train.batch in case the number of threads is higher than 1.;2017-04-25T15:38:51Z;2017-05-01T16:22:27Z
9442;MDU6SXNzdWUyMjQxOTc4NDQ=;{'totalCount': 10};No 1-dimensional max pool?;2017-04-25T16:29:38Z;2017-04-25T18:26:33Z
9443;MDU6SXNzdWUyMjQxOTc5MDQ=;{'totalCount': 1};"Create kernel failed: Not found: No registered '_Arg' OpKernel for CPU devices compatible with node _arg_input_0_0 = _Arg[T=DT_FLOAT, index=0, _device=""/job:localhost/replica:0/task:0/cpu:0""]()";2017-04-25T16:29:50Z;2017-04-25T16:43:35Z
9445;MDU6SXNzdWUyMjQyMzMwNjQ=;{'totalCount': 11};Issue with running Tensorflow with OpenCL - Ubuntu 14.04.3 (Trusty) - AMD R5 Radeon M335 GPU;2017-04-25T18:35:18Z;2017-05-19T17:35:28Z
9446;MDU6SXNzdWUyMjQyMzgyNTU=;{'totalCount': 10};dynamic_rnn: session.run with train_step behaves differently than train_step run alone;2017-04-25T18:54:56Z;2017-04-25T20:10:51Z
9447;MDU6SXNzdWUyMjQyNTU3NTI=;{'totalCount': 2};Unable to install v0.11 - missing distribution;2017-04-25T20:03:11Z;2017-04-25T20:48:02Z
9449;MDU6SXNzdWUyMjQyODk5OTY=;{'totalCount': 5};iOS Example error: Create kernel failed;2017-04-25T22:24:52Z;2017-04-26T09:24:14Z
9450;MDU6SXNzdWUyMjQzMTA2ODk=;{'totalCount': 2};Compute gradient inside tf.while_loop using TensorArray;2017-04-26T00:35:42Z;2017-06-16T21:12:31Z
9453;MDU6SXNzdWUyMjQzNjE1MTY=;{'totalCount': 5}; Tensorflow in Raspberry Pi -- Create kernel failed: Not found: No registered '_Arg' OpKernel;2017-04-26T06:50:43Z;2017-04-26T15:28:09Z
9454;MDU6SXNzdWUyMjQzNjQzNDA=;{'totalCount': 5};python tensorflow ImportError;2017-04-26T07:05:40Z;2017-06-16T21:43:22Z
9455;MDU6SXNzdWUyMjQzODI5ODg=;{'totalCount': 1};Batch + dynamic_pad + squeeze + one_hot + dynamic_rnn throws shape error;2017-04-26T08:22:35Z;2017-04-26T08:43:52Z
9456;MDU6SXNzdWUyMjQzODYwNDY=;{'totalCount': 1};TFClassify taking too long to disply result;2017-04-26T08:33:44Z;2017-04-26T14:55:49Z
9458;MDU6SXNzdWUyMjQ0NTM1NDA=;{'totalCount': 2};How np.array([]) works in numpy;2017-04-26T12:39:04Z;2017-04-26T14:46:12Z
9460;MDU6SXNzdWUyMjQ0ODYzMzI=;{'totalCount': 2};a dead link to the TensorBoard: Graph Visualization tutorial in the TensorBoard page;2017-04-26T14:24:59Z;2017-04-26T14:56:33Z
9462;MDU6SXNzdWUyMjQ1MDA3NDk=;{'totalCount': 5};numpy prod overflow during creating tensor;2017-04-26T15:05:00Z;2017-05-17T23:12:14Z
9463;MDU6SXNzdWUyMjQ1MDY0NDk=;{'totalCount': 2};Drupal8 chatbot integrate with TensorFlow;2017-04-26T15:22:12Z;2017-04-26T16:02:46Z
9465;MDU6SXNzdWUyMjQ1MjkyMDg=;{'totalCount': 2};Misleading error message when running restore op with path to an .index file;2017-04-26T16:36:44Z;2018-01-25T19:17:03Z
9466;MDU6SXNzdWUyMjQ1MzYyNTU=;{'totalCount': 11};Improved documentation for TensorArray;2017-04-26T17:02:47Z;2018-01-05T19:31:27Z
9467;MDU6SXNzdWUyMjQ1NTg0MzE=;{'totalCount': 4};Link Error for the deprecated/__init__.py;2017-04-26T18:26:44Z;2017-05-02T17:36:35Z
9469;MDU6SXNzdWUyMjQ2NDg1MTc=;{'totalCount': 36};ImportError: No module named '_pywrap_tensorflow_internal';2017-04-27T02:06:01Z;2017-04-27T15:56:23Z
9470;MDU6SXNzdWUyMjQ2NDg3NTg=;{'totalCount': 11};Cmake build error on windows 10 (fatal error C1001);2017-04-27T02:07:59Z;2017-05-02T16:50:22Z
9471;MDU6SXNzdWUyMjQ2NTk3OTQ=;{'totalCount': 36};Time cost for each training step increases with the training procedure;2017-04-27T03:37:24Z;2018-06-28T19:08:37Z
9472;MDU6SXNzdWUyMjQ2NjQ1NjY=;{'totalCount': 1};a;2017-04-27T04:18:44Z;2017-04-27T04:19:21Z
9473;MDU6SXNzdWUyMjQ2NjQ4OTk=;{'totalCount': 2};ModuleNotFoundError: No module named 'tensorflow';2017-04-27T04:21:41Z;2017-04-27T08:12:54Z
9474;MDU6SXNzdWUyMjQ2NjkzMTA=;{'totalCount': 3};Tensorboard text summary ops not on r1.1;2017-04-27T04:58:46Z;2017-05-18T05:32:44Z
9475;MDU6SXNzdWUyMjQ2NzE4MDA=;{'totalCount': 5};AttributeError: module 'tensorflow.contrib.cudnn_rnn' has no attribute 'CudnnLSTM';2017-04-27T05:16:01Z;2017-04-27T20:48:15Z
9476;MDU6SXNzdWUyMjQ2NzQzNDM=;{'totalCount': 12};iOS: No OpKernel was registered to support Op 'Less' with these attrs.  ;2017-04-27T05:32:31Z;2017-04-27T18:20:31Z
9479;MDU6SXNzdWUyMjQ2ODI2Mjk=;{'totalCount': 1};No audio for detected object on retrained model;2017-04-27T06:25:06Z;2017-04-27T07:07:44Z
9480;MDU6SXNzdWUyMjQ2ODQzMzE=;{'totalCount': 7};Tensorboard 0.0.0.0:6006 cannot work On Win7 but localhost:6006 works;2017-04-27T06:34:09Z;2017-06-16T21:49:53Z
9481;MDU6SXNzdWUyMjQ3MDgyMzY=;{'totalCount': 16};Error on Windows when installed in a virtualenv that has a non-ASCII character in the path;2017-04-27T08:23:14Z;2017-12-04T16:30:23Z
9484;MDU6SXNzdWUyMjQ3NDg2Nzk=;{'totalCount': 28};ImportError (in import tensorflw-gpu as tf) : Tensorflow windows10, CUDA8.0/cuDNN5.1 and python 3.5.2;2017-04-27T11:04:11Z;2018-10-24T21:20:20Z
9485;MDU6SXNzdWUyMjQ3NjM0MzM=;{'totalCount': 7};BernoulliWithSigmoidProbs is obsolete;2017-04-27T12:11:36Z;2018-02-08T00:21:14Z
